,Unnamed: 0_x,date,country,id,start,end,severity,status,location,service_name,number_affected_products,city,Unnamed: 0_y,Start Date,End Date,Geo Locations,Disaster Type,Total Damages,Total Deaths,Total Affected
3953,4490,2023-02-02,Switzerland,,,,,,,,,,28318,,,,,,,
3954,4491,2023-02-02,France,,,,,,,,,,28220,,,,,,,
3955,4492,2023-02-02,Katar,,,,,,,,,,28343,,,,,,,
3956,4493,2023-02-02,Israel,,,,,,,,,,28260,,,,,,,
3957,4494,2023-02-02,Canada,,,,,,,,,,28214,2023-01-30,2023-02-05,,Extreme temperature ,,2.0,
3958,4495,2023-02-02,Brazil,fTRUimHtKhe26X63zhoM,2023-02-02T14:20:00+00:00,2023-02-02T17:42:00+00:00,medium,SERVICE_DISRUPTION,southamerica-east1,Google Cloud Networking,1.0,São Paulo,28202,,,,,,,
3959,4496,2023-02-02,Chile,,,,,,,,,,28190,2023-02-01,2023-03-06,"Araucania, Los Lagos, Los Rios, Maule, Valparaiso (Adm1). Nuble, Santiago (Adm2). ",Wildfire,,26.0,10534.0
3960,4497,2023-02-02,USA,e5jETgNqkj2kqMYZtghD,2023-02-01T23:47:02+00:00,2023-02-02T11:12:35+00:00,low,SERVICE_INFORMATION,us,Chronicle Security,1.0,USA,28288,,,,,,,
3961,4502,2023-02-03,Taiwan,,,,,,,,,,28493,,,,,,,
3962,4503,2023-02-03,Hong Kong,,,,,,,,,,28512,,,,,,,
3963,4504,2023-02-03,Japan,,,,,,,,,,28436,,,,,,,
3964,4505,2023-02-03,South Korea,,,,,,,,,,28485,,,,,,,
3965,4506,2023-02-03,India,,,,,,,,,,28435,,,,,,,
3966,4507,2023-02-03,Singapore,,,,,,,,,,28549,,,,,,,
3967,4508,2023-02-03,Indonesia,mqnBAg7gZ7pgrh9YDsnH,2023-02-02T13:49:17+00:00,2023-02-06T15:44:25+00:00,low,SERVICE_INFORMATION,asia-southeast2,Google Cloud Networking,1.0,Jakarta,28451,,,,,,,
3968,4509,2023-02-03,Australia,,,,,,,,,,28393,,,,,,,
3969,4510,2023-02-03,Poland,,,,,,,,,,28473,,,,,,,
3970,4511,2023-02-03,Finland,,,,,,,,,,28583,,,,,,,
3971,4512,2023-02-03,Spain,,,,,,,,,,28420,,,,,,,
3972,4513,2023-02-03,Belgium,,,,,,,,,,28410,,,,,,,
3973,4514,2023-02-03,Germany,,,,,,,,,,28432,,,,,,,
3974,4515,2023-02-03,Italy,,,,,,,,,,28443,,,,,,,
3975,4516,2023-02-03,United Kingdom,,,,,,,,,,28407,,,,,,,
3976,4517,2023-02-03,Netherlands,,,,,,,,,,28483,,,,,,,
3977,4518,2023-02-03,Switzerland,,,,,,,,,,28519,,,,,,,
3978,4519,2023-02-03,France,,,,,,,,,,28421,,,,,,,
3979,4520,2023-02-03,Katar,,,,,,,,,,28544,,,,,,,
3980,4521,2023-02-03,Israel,,,,,,,,,,28461,,,,,,,
3981,4522,2023-02-03,Canada,,,,,,,,,,28415,2023-01-30,2023-02-05,,Extreme temperature ,,2.0,
3982,4523,2023-02-03,Brazil,,,,,,,,,,28403,,,,,,,
3983,4524,2023-02-03,Chile,,,,,,,,,,28391,2023-02-01,2023-03-06,"Araucania, Los Lagos, Los Rios, Maule, Valparaiso (Adm1). Nuble, Santiago (Adm2). ",Wildfire,,26.0,10534.0
3984,4525,2023-02-03,USA,,,,,,,,,,28489,,,,,,,
3985,4530,2023-02-04,Taiwan,,,,,,,,,,28694,,,,,,,
3986,4531,2023-02-04,Hong Kong,,,,,,,,,,28713,,,,,,,
3987,4532,2023-02-04,Japan,,,,,,,,,,28637,,,,,,,
3988,4533,2023-02-04,South Korea,,,,,,,,,,28686,,,,,,,
3989,4534,2023-02-04,India,,,,,,,,,,28636,,,,,,,
3990,4535,2023-02-04,Singapore,,,,,,,,,,28750,,,,,,,
3991,4536,2023-02-04,Indonesia,mqnBAg7gZ7pgrh9YDsnH,2023-02-02T13:49:17+00:00,2023-02-06T15:44:25+00:00,low,SERVICE_INFORMATION,asia-southeast2,Google Cloud Networking,1.0,Jakarta,28652,,,,,,,
3992,4537,2023-02-04,Australia,,,,,,,,,,28594,,,,,,,
3993,4538,2023-02-04,Poland,,,,,,,,,,28674,,,,,,,
3994,4539,2023-02-04,Finland,,,,,,,,,,28784,,,,,,,
3995,4540,2023-02-04,Spain,,,,,,,,,,28621,,,,,,,
3996,4541,2023-02-04,Belgium,,,,,,,,,,28611,,,,,,,
3997,4542,2023-02-04,Germany,,,,,,,,,,28633,,,,,,,
3998,4543,2023-02-04,Italy,,,,,,,,,,28644,2023-02-04,2023-02-05,,Landslide,,1.0,
3999,4544,2023-02-04,United Kingdom,,,,,,,,,,28608,,,,,,,
4000,4545,2023-02-04,Netherlands,,,,,,,,,,28684,,,,,,,
4001,4546,2023-02-04,Switzerland,,,,,,,,,,28720,2023-02-04,2023-02-05,,Landslide,,2.0,
4002,4547,2023-02-04,France,,,,,,,,,,28622,,,,,,,
4003,4548,2023-02-04,Katar,,,,,,,,,,28745,,,,,,,
4004,4549,2023-02-04,Israel,,,,,,,,,,28662,,,,,,,
4005,4550,2023-02-04,Canada,,,,,,,,,,28616,2023-01-30,2023-02-05,,Extreme temperature ,,2.0,
4006,4551,2023-02-04,Brazil,,,,,,,,,,28604,,,,,,,
4007,4552,2023-02-04,Chile,,,,,,,,,,28592,2023-02-01,2023-03-06,"Araucania, Los Lagos, Los Rios, Maule, Valparaiso (Adm1). Nuble, Santiago (Adm2). ",Wildfire,,26.0,10534.0
4008,4553,2023-02-04,USA,,,,,,,,,,28690,,,,,,,
4009,4558,2023-02-05,Taiwan,Sq3XdLG5Ccr4Gjo74Tj3,2023-02-05T10:45:12+00:00,2023-02-05T13:22:00+00:00,low,SERVICE_INFORMATION,asia-east1,Multiple Products,2.0,Changhua County,28896,,,,,,,
4010,4559,2023-02-05,Hong Kong,Sq3XdLG5Ccr4Gjo74Tj3,2023-02-05T10:45:12+00:00,2023-02-05T13:22:00+00:00,low,SERVICE_INFORMATION,asia-east2,Multiple Products,2.0,Hong Kong,28915,,,,,,,
4011,4560,2023-02-05,Japan,Sq3XdLG5Ccr4Gjo74Tj3,2023-02-05T10:45:12+00:00,2023-02-05T13:22:00+00:00,low,SERVICE_INFORMATION,asia-northeast1,Multiple Products,2.0,Tokyo,28838,,,,,,,
4012,4561,2023-02-05,South Korea,Sq3XdLG5Ccr4Gjo74Tj3,2023-02-05T10:45:12+00:00,2023-02-05T13:22:00+00:00,low,SERVICE_INFORMATION,asia-northeast3,Multiple Products,2.0,Seoul,28888,,,,,,,
4013,4562,2023-02-05,India,Sq3XdLG5Ccr4Gjo74Tj3,2023-02-05T10:45:12+00:00,2023-02-05T13:22:00+00:00,low,SERVICE_INFORMATION,asia-south1,Multiple Products,2.0,Mumbai,28837,,,,,,,
4014,4563,2023-02-05,Singapore,Sq3XdLG5Ccr4Gjo74Tj3,2023-02-05T10:45:12+00:00,2023-02-05T13:22:00+00:00,low,SERVICE_INFORMATION,asia-southeast1,Multiple Products,2.0,Jurong West,28952,,,,,,,
4015,4564,2023-02-05,Indonesia,Sq3XdLG5Ccr4Gjo74Tj3,2023-02-05T10:45:12+00:00,2023-02-05T13:22:00+00:00,low,SERVICE_INFORMATION,asia-southeast2,Multiple Products,2.0,Jakarta,28854,,,,,,,
4016,4565,2023-02-05,Indonesia,mqnBAg7gZ7pgrh9YDsnH,2023-02-02T13:49:17+00:00,2023-02-06T15:44:25+00:00,low,SERVICE_INFORMATION,asia-southeast2,Google Cloud Networking,1.0,Jakarta,28854,,,,,,,
4017,4566,2023-02-05,Australia,Sq3XdLG5Ccr4Gjo74Tj3,2023-02-05T10:45:12+00:00,2023-02-05T13:22:00+00:00,low,SERVICE_INFORMATION,australia-southeast1,Multiple Products,2.0,Sydney,28795,,,,,,,
4018,4567,2023-02-05,Poland,Sq3XdLG5Ccr4Gjo74Tj3,2023-02-05T10:45:12+00:00,2023-02-05T13:22:00+00:00,low,SERVICE_INFORMATION,europe-central2,Multiple Products,2.0,Warsaw,28876,,,,,,,
4019,4568,2023-02-05,Finland,Sq3XdLG5Ccr4Gjo74Tj3,2023-02-05T10:45:12+00:00,2023-02-05T13:22:00+00:00,low,SERVICE_INFORMATION,europe-north1,Multiple Products,2.0,Hamina,28986,,,,,,,
4020,4569,2023-02-05,Spain,Sq3XdLG5Ccr4Gjo74Tj3,2023-02-05T10:45:12+00:00,2023-02-05T13:22:00+00:00,low,SERVICE_INFORMATION,europe-southwest1,Multiple Products,2.0,Madrid,28822,,,,,,,
4021,4570,2023-02-05,Belgium,Sq3XdLG5Ccr4Gjo74Tj3,2023-02-05T10:45:12+00:00,2023-02-05T13:22:00+00:00,low,SERVICE_INFORMATION,europe-west1,Multiple Products,2.0,St. Ghislain,28812,,,,,,,
4022,4571,2023-02-05,Germany,Sq3XdLG5Ccr4Gjo74Tj3,2023-02-05T10:45:12+00:00,2023-02-05T13:22:00+00:00,low,SERVICE_INFORMATION,europe-west3,Multiple Products,2.0,Frankfurt,28834,,,,,,,
4023,4572,2023-02-05,Italy,Sq3XdLG5Ccr4Gjo74Tj3,2023-02-05T10:45:12+00:00,2023-02-05T13:22:00+00:00,low,SERVICE_INFORMATION,europe-west8,Multiple Products,2.0,Milan,28845,2023-02-04,2023-02-05,,Landslide,,1.0,
4024,4573,2023-02-05,United Kingdom,Sq3XdLG5Ccr4Gjo74Tj3,2023-02-05T10:45:12+00:00,2023-02-05T13:22:00+00:00,low,SERVICE_INFORMATION,europe-west2,Multiple Products,2.0,London,28809,,,,,,,
4025,4574,2023-02-05,Netherlands,Sq3XdLG5Ccr4Gjo74Tj3,2023-02-05T10:45:12+00:00,2023-02-05T13:22:00+00:00,low,SERVICE_INFORMATION,europe-west4,Multiple Products,2.0,Eemshaven,28886,,,,,,,
4026,4575,2023-02-05,Switzerland,Sq3XdLG5Ccr4Gjo74Tj3,2023-02-05T10:45:12+00:00,2023-02-05T13:22:00+00:00,low,SERVICE_INFORMATION,europe-west6,Multiple Products,2.0,Zurich,28922,2023-02-04,2023-02-05,,Landslide,,2.0,
4027,4576,2023-02-05,France,Sq3XdLG5Ccr4Gjo74Tj3,2023-02-05T10:45:12+00:00,2023-02-05T13:22:00+00:00,low,SERVICE_INFORMATION,europe-west9,Multiple Products,2.0,Paris,28823,,,,,,,
4028,4577,2023-02-05,Katar,,,,,,,,,,28947,,,,,,,
4029,4578,2023-02-05,Israel,Sq3XdLG5Ccr4Gjo74Tj3,2023-02-05T10:45:12+00:00,2023-02-05T13:22:00+00:00,low,SERVICE_INFORMATION,me-west1,Multiple Products,2.0,Tel Aviv,28864,,,,,,,
4030,4579,2023-02-05,Canada,Sq3XdLG5Ccr4Gjo74Tj3,2023-02-05T10:45:12+00:00,2023-02-05T13:22:00+00:00,low,SERVICE_INFORMATION,northamerica-northeast1,Multiple Products,2.0,Montréal,28817,2023-01-30,2023-02-05,,Extreme temperature ,,2.0,
4031,4580,2023-02-05,Brazil,Sq3XdLG5Ccr4Gjo74Tj3,2023-02-05T10:45:12+00:00,2023-02-05T13:22:00+00:00,low,SERVICE_INFORMATION,southamerica-east1,Multiple Products,2.0,São Paulo,28805,,,,,,,
4032,4581,2023-02-05,Chile,Sq3XdLG5Ccr4Gjo74Tj3,2023-02-05T10:45:12+00:00,2023-02-05T13:22:00+00:00,low,SERVICE_INFORMATION,southamerica-west1,Multiple Products,2.0,Santiago,28793,2023-02-01,2023-03-06,"Araucania, Los Lagos, Los Rios, Maule, Valparaiso (Adm1). Nuble, Santiago (Adm2). ",Wildfire,,26.0,10534.0
4033,4582,2023-02-05,USA,Sq3XdLG5Ccr4Gjo74Tj3,2023-02-05T10:45:12+00:00,2023-02-05T13:22:00+00:00,low,SERVICE_INFORMATION,us-central1,Multiple Products,2.0,Council Bluffs,28892,,,,,,,
4034,4587,2023-02-06,Taiwan,,,,,,,,,,29098,,,,,,,
4035,4588,2023-02-06,Hong Kong,,,,,,,,,,29117,,,,,,,
4036,4589,2023-02-06,Japan,,,,,,,,,,29040,,,,,,,
4037,4590,2023-02-06,South Korea,,,,,,,,,,29090,,,,,,,
4038,4591,2023-02-06,India,,,,,,,,,,29039,,,,,,,
4039,4592,2023-02-06,Singapore,,,,,,,,,,29154,,,,,,,
4040,4593,2023-02-06,Indonesia,mqnBAg7gZ7pgrh9YDsnH,2023-02-02T13:49:17+00:00,2023-02-06T15:44:25+00:00,low,SERVICE_INFORMATION,asia-southeast2,Google Cloud Networking,1.0,Jakarta,29056,,,,,,,
4041,4594,2023-02-06,Australia,,,,,,,,,,28997,,,,,,,
4042,4595,2023-02-06,Poland,,,,,,,,,,29078,,,,,,,
4043,4596,2023-02-06,Finland,,,,,,,,,,29188,,,,,,,
4044,4597,2023-02-06,Spain,,,,,,,,,,29024,,,,,,,
4045,4598,2023-02-06,Belgium,,,,,,,,,,29014,,,,,,,
4046,4599,2023-02-06,Germany,,,,,,,,,,29036,,,,,,,
4047,4600,2023-02-06,Italy,,,,,,,,,,29047,,,,,,,
4048,4601,2023-02-06,United Kingdom,,,,,,,,,,29011,,,,,,,
4049,4602,2023-02-06,Netherlands,,,,,,,,,,29088,,,,,,,
4050,4603,2023-02-06,Switzerland,,,,,,,,,,29124,,,,,,,
4051,4604,2023-02-06,France,vNpGKy7PmxhMrcowMu4x,2023-02-06T16:46:39+00:00,2023-02-06T17:12:50+00:00,low,SERVICE_INFORMATION,europe-west9,Google Cloud Networking,1.0,Paris,29025,,,,,,,
4052,4605,2023-02-06,Katar,,,,,,,,,,29149,,,,,,,
4053,4606,2023-02-06,Israel,,,,,,,,,,29066,,,,,,,
4054,4607,2023-02-06,Canada,,,,,,,,,,29019,,,,,,,
4055,4608,2023-02-06,Brazil,,,,,,,,,,29007,,,,,,,
4056,4609,2023-02-06,Chile,,,,,,,,,,28995,2023-02-01,2023-03-06,"Araucania, Los Lagos, Los Rios, Maule, Valparaiso (Adm1). Nuble, Santiago (Adm2). ",Wildfire,,26.0,10534.0
4057,4610,2023-02-06,USA,,,,,,,,,,29094,,,,,,,
4058,4615,2023-02-07,Taiwan,,,,,,,,,,29300,,,,,,,
4059,4616,2023-02-07,Hong Kong,,,,,,,,,,29319,,,,,,,
4060,4617,2023-02-07,Japan,,,,,,,,,,29242,,,,,,,
4061,4618,2023-02-07,South Korea,,,,,,,,,,29292,,,,,,,
4062,4619,2023-02-07,India,,,,,,,,,,29241,,,,,,,
4063,4620,2023-02-07,Singapore,,,,,,,,,,29356,,,,,,,
4064,4621,2023-02-07,Indonesia,,,,,,,,,,29258,,,,,,,
4065,4622,2023-02-07,Australia,,,,,,,,,,29199,,,,,,,
4066,4623,2023-02-07,Poland,,,,,,,,,,29280,,,,,,,
4067,4624,2023-02-07,Finland,,,,,,,,,,29390,,,,,,,
4068,4625,2023-02-07,Spain,,,,,,,,,,29226,,,,,,,
4069,4626,2023-02-07,Belgium,,,,,,,,,,29216,,,,,,,
4070,4627,2023-02-07,Germany,BYWwca1aSjp9JfohSyRQ,2023-02-07T19:50:24+00:00,2023-02-08T03:53:49+00:00,low,SERVICE_INFORMATION,europe-west3,Multiple Products,3.0,Frankfurt,29238,,,,,,,
4071,4628,2023-02-07,Italy,,,,,,,,,,29249,,,,,,,
4072,4629,2023-02-07,United Kingdom,BYWwca1aSjp9JfohSyRQ,2023-02-07T19:50:24+00:00,2023-02-08T03:53:49+00:00,low,SERVICE_INFORMATION,europe-west2,Multiple Products,3.0,London,29213,,,,,,,
4073,4630,2023-02-07,Netherlands,,,,,,,,,,29290,,,,,,,
4074,4631,2023-02-07,Switzerland,,,,,,,,,,29326,,,,,,,
4075,4632,2023-02-07,France,,,,,,,,,,29227,,,,,,,
4076,4633,2023-02-07,Katar,,,,,,,,,,29351,,,,,,,
4077,4634,2023-02-07,Israel,,,,,,,,,,29268,,,,,,,
4078,4635,2023-02-07,Canada,,,,,,,,,,29221,,,,,,,
4079,4636,2023-02-07,Brazil,,,,,,,,,,29209,,,,,,,
4080,4637,2023-02-07,Chile,,,,,,,,,,29197,2023-02-01,2023-03-06,"Araucania, Los Lagos, Los Rios, Maule, Valparaiso (Adm1). Nuble, Santiago (Adm2). ",Wildfire,,26.0,10534.0
4081,4638,2023-02-07,USA,BYWwca1aSjp9JfohSyRQ,2023-02-07T19:50:24+00:00,2023-02-08T03:53:49+00:00,low,SERVICE_INFORMATION,us-central1,Multiple Products,3.0,Council Bluffs,29296,,,,,,,
4082,4643,2023-02-08,Taiwan,C9ef8RLuugDarRXTYrc4,2023-02-08T14:01:34+00:00,2023-02-08T20:25:57+00:00,low,SERVICE_INFORMATION,asia-east1,Apigee,1.0,Changhua County,29501,,,,,,,
4083,4644,2023-02-08,Taiwan,ir6qFBSr1mTY7REAhnNn,2023-02-08T00:58:02+00:00,2023-02-09T00:05:51+00:00,low,SERVICE_INFORMATION,asia-east1,Google App Engine,1.0,Changhua County,29501,,,,,,,
4084,4645,2023-02-08,Hong Kong,C9ef8RLuugDarRXTYrc4,2023-02-08T14:01:34+00:00,2023-02-08T20:25:57+00:00,low,SERVICE_INFORMATION,asia-east2,Apigee,1.0,Hong Kong,29520,,,,,,,
4085,4646,2023-02-08,Hong Kong,ir6qFBSr1mTY7REAhnNn,2023-02-08T00:58:02+00:00,2023-02-09T00:05:51+00:00,low,SERVICE_INFORMATION,asia-east2,Google App Engine,1.0,Hong Kong,29520,,,,,,,
4086,4647,2023-02-08,Japan,C9ef8RLuugDarRXTYrc4,2023-02-08T14:01:34+00:00,2023-02-08T20:25:57+00:00,low,SERVICE_INFORMATION,asia-northeast1,Apigee,1.0,Tokyo,29444,,,,,,,
4087,4648,2023-02-08,Japan,ir6qFBSr1mTY7REAhnNn,2023-02-08T00:58:02+00:00,2023-02-09T00:05:51+00:00,low,SERVICE_INFORMATION,asia-northeast1,Google App Engine,1.0,Tokyo,29444,,,,,,,
4088,4649,2023-02-08,South Korea,C9ef8RLuugDarRXTYrc4,2023-02-08T14:01:34+00:00,2023-02-08T20:25:57+00:00,low,SERVICE_INFORMATION,asia-northeast3,Apigee,1.0,Seoul,29493,,,,,,,
4089,4650,2023-02-08,South Korea,ir6qFBSr1mTY7REAhnNn,2023-02-08T00:58:02+00:00,2023-02-09T00:05:51+00:00,low,SERVICE_INFORMATION,asia-northeast3,Google App Engine,1.0,Seoul,29493,,,,,,,
4090,4651,2023-02-08,India,C9ef8RLuugDarRXTYrc4,2023-02-08T14:01:34+00:00,2023-02-08T20:25:57+00:00,low,SERVICE_INFORMATION,asia-south1,Apigee,1.0,Mumbai,29443,,,,,,,
4091,4652,2023-02-08,India,ir6qFBSr1mTY7REAhnNn,2023-02-08T00:58:02+00:00,2023-02-09T00:05:51+00:00,low,SERVICE_INFORMATION,asia-south1,Google App Engine,1.0,Mumbai,29443,,,,,,,
4092,4653,2023-02-08,Singapore,C9ef8RLuugDarRXTYrc4,2023-02-08T14:01:34+00:00,2023-02-08T20:25:57+00:00,low,SERVICE_INFORMATION,asia-southeast1,Apigee,1.0,Jurong West,29557,,,,,,,
4093,4654,2023-02-08,Singapore,ir6qFBSr1mTY7REAhnNn,2023-02-08T00:58:02+00:00,2023-02-09T00:05:51+00:00,low,SERVICE_INFORMATION,asia-southeast1,Google App Engine,1.0,Jurong West,29557,,,,,,,
4094,4655,2023-02-08,Indonesia,C9ef8RLuugDarRXTYrc4,2023-02-08T14:01:34+00:00,2023-02-08T20:25:57+00:00,low,SERVICE_INFORMATION,asia-southeast2,Apigee,1.0,Jakarta,29459,,,,,,,
4095,4656,2023-02-08,Indonesia,rKp8zFPjvmdd38qdbymR,2023-02-08T12:00:34+00:00,2023-02-17T10:55:32+00:00,low,SERVICE_INFORMATION,asia-southeast2,Google Cloud Networking,1.0,Jakarta,29459,,,,,,,
4096,4657,2023-02-08,Indonesia,ir6qFBSr1mTY7REAhnNn,2023-02-08T00:58:02+00:00,2023-02-09T00:05:51+00:00,low,SERVICE_INFORMATION,asia-southeast2,Google App Engine,1.0,Jakarta,29459,,,,,,,
4097,4658,2023-02-08,Australia,C9ef8RLuugDarRXTYrc4,2023-02-08T14:01:34+00:00,2023-02-08T20:25:57+00:00,low,SERVICE_INFORMATION,australia-southeast1,Apigee,1.0,Sydney,29401,,,,,,,
4098,4659,2023-02-08,Australia,ir6qFBSr1mTY7REAhnNn,2023-02-08T00:58:02+00:00,2023-02-09T00:05:51+00:00,low,SERVICE_INFORMATION,australia-southeast1,Google App Engine,1.0,Sydney,29401,,,,,,,
4099,4660,2023-02-08,Poland,C9ef8RLuugDarRXTYrc4,2023-02-08T14:01:34+00:00,2023-02-08T20:25:57+00:00,low,SERVICE_INFORMATION,europe-central2,Apigee,1.0,Warsaw,29481,,,,,,,
4100,4661,2023-02-08,Poland,ir6qFBSr1mTY7REAhnNn,2023-02-08T00:58:02+00:00,2023-02-09T00:05:51+00:00,low,SERVICE_INFORMATION,europe-central2,Google App Engine,1.0,Warsaw,29481,,,,,,,
4101,4662,2023-02-08,Finland,C9ef8RLuugDarRXTYrc4,2023-02-08T14:01:34+00:00,2023-02-08T20:25:57+00:00,low,SERVICE_INFORMATION,europe-north1,Apigee,1.0,Hamina,29591,,,,,,,
4102,4663,2023-02-08,Spain,C9ef8RLuugDarRXTYrc4,2023-02-08T14:01:34+00:00,2023-02-08T20:25:57+00:00,low,SERVICE_INFORMATION,europe-southwest1,Apigee,1.0,Madrid,29428,,,,,,,
4103,4664,2023-02-08,Belgium,C9ef8RLuugDarRXTYrc4,2023-02-08T14:01:34+00:00,2023-02-08T20:25:57+00:00,low,SERVICE_INFORMATION,europe-west1,Apigee,1.0,St. Ghislain,29418,,,,,,,
4104,4665,2023-02-08,Belgium,ir6qFBSr1mTY7REAhnNn,2023-02-08T00:58:02+00:00,2023-02-09T00:05:51+00:00,low,SERVICE_INFORMATION,europe-west1,Google App Engine,1.0,St. Ghislain,29418,,,,,,,
4105,4666,2023-02-08,Germany,C9ef8RLuugDarRXTYrc4,2023-02-08T14:01:34+00:00,2023-02-08T20:25:57+00:00,low,SERVICE_INFORMATION,europe-west3,Apigee,1.0,Frankfurt,29440,,,,,,,
4106,4667,2023-02-08,Germany,ir6qFBSr1mTY7REAhnNn,2023-02-08T00:58:02+00:00,2023-02-09T00:05:51+00:00,low,SERVICE_INFORMATION,europe-west3,Google App Engine,1.0,Frankfurt,29440,,,,,,,
4107,4668,2023-02-08,Germany,BYWwca1aSjp9JfohSyRQ,2023-02-07T19:50:24+00:00,2023-02-08T03:53:49+00:00,low,SERVICE_INFORMATION,europe-west3,Multiple Products,3.0,Frankfurt,29440,,,,,,,
4108,4669,2023-02-08,Italy,C9ef8RLuugDarRXTYrc4,2023-02-08T14:01:34+00:00,2023-02-08T20:25:57+00:00,low,SERVICE_INFORMATION,europe-west8,Apigee,1.0,Milan,29451,,,,,,,
4109,4670,2023-02-08,United Kingdom,C9ef8RLuugDarRXTYrc4,2023-02-08T14:01:34+00:00,2023-02-08T20:25:57+00:00,low,SERVICE_INFORMATION,europe-west2,Apigee,1.0,London,29415,,,,,,,
4110,4671,2023-02-08,United Kingdom,ir6qFBSr1mTY7REAhnNn,2023-02-08T00:58:02+00:00,2023-02-09T00:05:51+00:00,low,SERVICE_INFORMATION,europe-west2,Google App Engine,1.0,London,29415,,,,,,,
4111,4672,2023-02-08,United Kingdom,BYWwca1aSjp9JfohSyRQ,2023-02-07T19:50:24+00:00,2023-02-08T03:53:49+00:00,low,SERVICE_INFORMATION,europe-west2,Multiple Products,3.0,London,29415,,,,,,,
4112,4673,2023-02-08,Netherlands,C9ef8RLuugDarRXTYrc4,2023-02-08T14:01:34+00:00,2023-02-08T20:25:57+00:00,low,SERVICE_INFORMATION,europe-west4,Apigee,1.0,Eemshaven,29491,,,,,,,
4113,4674,2023-02-08,Switzerland,C9ef8RLuugDarRXTYrc4,2023-02-08T14:01:34+00:00,2023-02-08T20:25:57+00:00,low,SERVICE_INFORMATION,europe-west6,Apigee,1.0,Zurich,29527,,,,,,,
4114,4675,2023-02-08,Switzerland,ir6qFBSr1mTY7REAhnNn,2023-02-08T00:58:02+00:00,2023-02-09T00:05:51+00:00,low,SERVICE_INFORMATION,europe-west6,Google App Engine,1.0,Zurich,29527,,,,,,,
4115,4676,2023-02-08,France,C9ef8RLuugDarRXTYrc4,2023-02-08T14:01:34+00:00,2023-02-08T20:25:57+00:00,low,SERVICE_INFORMATION,europe-west9,Apigee,1.0,Paris,29429,,,,,,,
4116,4677,2023-02-08,Katar,,,,,,,,,,29552,,,,,,,
4117,4678,2023-02-08,Israel,C9ef8RLuugDarRXTYrc4,2023-02-08T14:01:34+00:00,2023-02-08T20:25:57+00:00,low,SERVICE_INFORMATION,me-west1,Apigee,1.0,Tel Aviv,29469,,,,,,,
4118,4679,2023-02-08,Canada,C9ef8RLuugDarRXTYrc4,2023-02-08T14:01:34+00:00,2023-02-08T20:25:57+00:00,low,SERVICE_INFORMATION,northamerica-northeast1,Apigee,1.0,Montréal,29423,,,,,,,
4119,4680,2023-02-08,Canada,ir6qFBSr1mTY7REAhnNn,2023-02-08T00:58:02+00:00,2023-02-09T00:05:51+00:00,low,SERVICE_INFORMATION,northamerica-northeast1,Google App Engine,1.0,Montréal,29423,,,,,,,
4120,4681,2023-02-08,Brazil,C9ef8RLuugDarRXTYrc4,2023-02-08T14:01:34+00:00,2023-02-08T20:25:57+00:00,low,SERVICE_INFORMATION,southamerica-east1,Apigee,1.0,São Paulo,29411,,,,,,,
4121,4682,2023-02-08,Brazil,ir6qFBSr1mTY7REAhnNn,2023-02-08T00:58:02+00:00,2023-02-09T00:05:51+00:00,low,SERVICE_INFORMATION,southamerica-east1,Google App Engine,1.0,São Paulo,29411,,,,,,,
4122,4683,2023-02-08,Chile,C9ef8RLuugDarRXTYrc4,2023-02-08T14:01:34+00:00,2023-02-08T20:25:57+00:00,low,SERVICE_INFORMATION,southamerica-west1,Apigee,1.0,Santiago,29399,2023-02-01,2023-03-06,"Araucania, Los Lagos, Los Rios, Maule, Valparaiso (Adm1). Nuble, Santiago (Adm2). ",Wildfire,,26.0,10534.0
4123,4684,2023-02-08,USA,vvJHcVee8xJgPKkLczMB,2023-02-08T18:23:38+00:00,2023-02-08T19:22:58+00:00,low,SERVICE_INFORMATION,us-central1,Multiple Products,4.0,Council Bluffs,29497,,,,,,,
4124,4685,2023-02-08,USA,C9ef8RLuugDarRXTYrc4,2023-02-08T14:01:34+00:00,2023-02-08T20:25:57+00:00,low,SERVICE_INFORMATION,us-central1,Apigee,1.0,Council Bluffs,29497,,,,,,,
4125,4686,2023-02-08,USA,ir6qFBSr1mTY7REAhnNn,2023-02-08T00:58:02+00:00,2023-02-09T00:05:51+00:00,low,SERVICE_INFORMATION,us-central1,Google App Engine,1.0,Council Bluffs,29497,,,,,,,
4126,4687,2023-02-08,USA,BYWwca1aSjp9JfohSyRQ,2023-02-07T19:50:24+00:00,2023-02-08T03:53:49+00:00,low,SERVICE_INFORMATION,us-central1,Multiple Products,3.0,Council Bluffs,29497,,,,,,,
4127,4692,2023-02-09,Taiwan,mhArPCRVWLE2fjKej7Kn,2023-02-09T20:02:04+00:00,2023-02-09T21:20:06+00:00,low,SERVICE_INFORMATION,asia-east1,Google Cloud Storage,1.0,Changhua County,29702,,,,,,,
4128,4693,2023-02-09,Taiwan,ir6qFBSr1mTY7REAhnNn,2023-02-08T00:58:02+00:00,2023-02-09T00:05:51+00:00,low,SERVICE_INFORMATION,asia-east1,Google App Engine,1.0,Changhua County,29702,,,,,,,
4129,4694,2023-02-09,Hong Kong,mhArPCRVWLE2fjKej7Kn,2023-02-09T20:02:04+00:00,2023-02-09T21:20:06+00:00,low,SERVICE_INFORMATION,asia-east2,Google Cloud Storage,1.0,Hong Kong,29721,,,,,,,
