,date,Country,Start Date,End Date,Geo Locations,Disaster Type,Total Damages,Total Deaths,Total Affected
13579,2022-11-21,Russian Federation (the),,,,,,,
13580,2022-11-21,Saudi Arabia,,,,,,,
13581,2022-11-21,Sudan (the),,,,,,,
13582,2022-11-21,Sierra Leone,,,,,,,
13583,2022-11-21,El Salvador,,,,,,,
13584,2022-11-21,Netherlands (the),,,,,,,
13585,2022-11-21,Morocco,,,,,,,
13586,2022-11-21,Korea (the Republic of),,,,,,,
13587,2022-11-21,Liberia,,,,,,,
13588,2022-11-21,Niger (the),,,,,,,
13589,2022-11-21,Thailand,,,,,,,
13590,2022-11-21,United States of America (the),,,,,,,
13591,2022-11-21,Viet Nam,,,,,,,
13592,2022-11-21,Congo (the Democratic Republic of the),,,,,,,
13593,2022-11-21,Turkey,,,,,,,
13594,2022-11-21,Taiwan (Province of China),,,,,,,
13595,2022-11-21,"Tanzania, United Republic of",,,,,,,
13596,2022-11-21,Vanuatu,,,,,,,
13597,2022-11-21,Yemen,,,,,,,
13598,2022-11-21,Zimbabwe,,,,,,,
13599,2022-11-21,Tuvalu,,,,,,,
13600,2022-11-21,Uruguay,,,,,,,
13601,2022-11-21,Venezuela (Bolivarian Republic of),,,,,,,
13602,2022-11-21,Northern Mariana Islands (the),,,,,,,
13603,2022-11-21,Timor-Leste,,,,,,,
13604,2022-11-21,South Sudan,,,,,,,
13605,2022-11-21,Tonga,,,,,,,
13606,2022-11-21,Uganda,2022-09-20,2023-01-11,"Jinja, Kampala, Kyegegwa, Wakiso (Adm1). Bunyangabu, Kassanda (Adm2). ",Epidemic,,55.0,142.0
13607,2022-11-21,Ukraine,,,,,,,
13608,2022-11-21,South Africa,,,,,,,
13609,2022-11-21,Serbia,,,,,,,
13610,2022-11-21,Armenia,,,,,,,
13611,2022-11-21,Benin,,,,,,,
13612,2022-11-21,Guadeloupe,,,,,,,
13613,2022-11-21,Hong Kong,,,,,,,
13614,2022-11-21,Belarus,,,,,,,
13615,2022-11-21,Anguilla,,,,,,,
13616,2022-11-21,United Arab Emirates (the),,,,,,,
13617,2022-11-21,Antigua and Barbuda,,,,,,,
13618,2022-11-21,Barbados,,,,,,,
13619,2022-11-21,Botswana,,,,,,,
13620,2022-11-21,Switzerland,,,,,,,
13621,2022-11-21,Czech Republic (the),,,,,,,
13622,2022-11-21,Djibouti,,,,,,,
13623,2022-11-21,Estonia,,,,,,,
13624,2022-11-21,Guinea-Bissau,,,,,,,
13625,2022-11-21,Comoros (the),,,,,,,
13626,2022-11-21,Cambodia,,,,,,,
13627,2022-11-21,Hungary,,,,,,,
13628,2022-11-21,Saint Lucia,,,,,,,
13629,2022-11-21,Jamaica,,,,,,,
13630,2022-11-21,Mongolia,,,,,,,
13631,2022-11-21,Macao,,,,,,,
13632,2022-11-21,Puerto Rico,,,,,,,
13633,2022-11-21,Martinique,,,,,,,
13634,2022-11-21,Mauritania,,,,,,,
13635,2022-11-21,Saint Kitts and Nevis,,,,,,,
13636,2022-11-21,French Polynesia,,,,,,,
13637,2022-11-21,Latvia,,,,,,,
13638,2022-11-21,Mauritius,,,,,,,
13639,2022-11-21,Réunion,,,,,,,
13640,2022-11-21,Jordan,,,,,,,
13641,2022-11-21,Kuwait,,,,,,,
13642,2022-11-21,Lithuania,,,,,,,
13643,2022-11-21,Marshall Islands (the),,,,,,,
13644,2022-11-21,Palau,,,,,,,
13645,2022-11-21,Qatar,,,,,,,
13646,2022-11-21,Moldova (the Republic of),,,,,,,
13647,2022-11-21,Libya,,,,,,,
13648,2022-11-21,Maldives,,,,,,,
13649,2022-11-21,Saint Vincent and the Grenadines,,,,,,,
13650,2022-11-21,Singapore,,,,,,,
13651,2022-11-21,Virgin Island (U.S.),,,,,,,
13652,2022-11-21,Tunisia,,,,,,,
13653,2022-11-21,Turks and Caicos Islands (the),,,,,,,
13654,2022-11-21,Saint Barthélemy,,,,,,,
13655,2022-11-21,Slovakia,,,,,,,
13656,2022-11-21,Chad,,,,,,,
13657,2022-11-21,Virgin Island (British),,,,,,,
13658,2022-11-21,Zambia,,,,,,,
13659,2022-11-21,Montenegro,,,,,,,
13660,2022-11-21,Saint Martin (French Part),,,,,,,
13661,2022-11-21,Sint Maarten (Dutch part),,,,,,,
13662,2022-11-21,Trinidad and Tobago,,,,,,,
13663,2022-11-21,Sweden,,,,,,,
13664,2022-11-21,Samoa,,,,,,,
13665,2022-11-21,Congo (the),,,,,,,
13666,2022-11-21,Bhutan,,,,,,,
13667,2022-11-21,Cyprus,,,,,,,
13668,2022-11-21,Denmark,,,,,,,
13669,2022-11-21,Gambia (the),,,,,,,
13670,2022-11-21,Luxembourg,,,,,,,
13671,2022-11-21,Norway,,,,,,,
13672,2022-11-21,French Guiana,,,,,,,
13673,2022-11-21,Isle of Man,,,,,,,
13674,2022-11-21,Namibia,,,,,,,
13675,2022-11-21,Lesotho,,,,,,,
13676,2022-11-21,New Caledonia,,,,,,,
13677,2022-11-21,Senegal,,,,,,,
13678,2022-11-21,Uzbekistan,,,,,,,
13679,2022-11-21,Slovenia,,,,,,,
13680,2022-11-21,Togo,,,,,,,
13681,2022-11-21,Sao Tome and Principe,,,,,,,
13682,2022-11-21,Canary Is,,,,,,,
13683,2022-11-21,Eswatini,,,,,,,
13684,2022-11-21,Finland,,,,,,,
13685,2022-11-21,Malta,,,,,,,
13686,2022-11-21,Gabon,,,,,,,
13687,2022-11-21,Equatorial Guinea,,,,,,,
13688,2022-11-21,Guam,,,,,,,
13689,2022-11-22,China,,,,,,,
13690,2022-11-22,Dominica,,,,,,,
13691,2022-11-22,Bangladesh,,,,,,,
13692,2022-11-22,Afghanistan,,,,,,,
13693,2022-11-22,Chile,,,,,,,
13694,2022-11-22,Egypt,,,,,,,
13695,2022-11-22,Australia,,,,,,,
13696,2022-11-22,Bahamas (the),,,,,,,
13697,2022-11-22,Angola,,,,,,,
13698,2022-11-22,Albania,,,,,,,
13699,2022-11-22,Côte d’Ivoire,,,,,,,
13700,2022-11-22,Colombia,,,,,,,
13701,2022-11-22,Costa Rica,,,,,,,
13702,2022-11-22,Ecuador,,,,,,,
13703,2022-11-22,Georgia,,,,,,,
13704,2022-11-22,Burkina Faso,,,,,,,
13705,2022-11-22,Brazil,,,,,,,
13706,2022-11-22,Cuba,,,,,,,
13707,2022-11-22,Argentina,,,,,,,
13708,2022-11-22,Central African Republic,,,,,,,
13709,2022-11-22,United Kingdom of Great Britain and Northern Ireland (the),,,,,,,
13710,2022-11-22,Haiti,2022-10-01,2022-11-30,,Epidemic,,511.0,2898.0
13711,2022-11-22,Burundi,,,,,,,
13712,2022-11-22,Belgium,,,,,,,
13713,2022-11-22,Bulgaria,,,,,,,
13714,2022-11-22,Bosnia and Herzegovina,,,,,,,
13715,2022-11-22,Belize,,,,,,,
13716,2022-11-22,Bolivia (Plurinational State of),,,,,,,
13717,2022-11-22,Canada,,,,,,,
13718,2022-11-22,Cameroon,,,,,,,
13719,2022-11-22,Cabo Verde,,,,,,,
13720,2022-11-22,Dominican Republic (the),,,,,,,
13721,2022-11-22,Algeria,,,,,,,
13722,2022-11-22,Spain,,,,,,,
13723,2022-11-22,France,,,,,,,
13724,2022-11-22,Micronesia (Federated States of),,,,,,,
13725,2022-11-22,Ghana,,,,,,,
13726,2022-11-22,Guinea,,,,,,,
13727,2022-11-22,Greece,,,,,,,
13728,2022-11-22,Guatemala,,,,,,,
13729,2022-11-22,Guyana,,,,,,,
13730,2022-11-22,Croatia,,,,,,,
13731,2022-11-22,Fiji,,,,,,,
13732,2022-11-22,Ethiopia,2022-09-16,2023-07-27,,Epidemic,,31.0,11146.0
13733,2022-11-22,Austria,,,,,,,
13734,2022-11-22,Germany,,,,,,,
13735,2022-11-22,Honduras,,,,,,,
13736,2022-11-22,Macedonia (the former Yugoslav Republic of),,,,,,,
13737,2022-11-22,India,,,,,,,
13738,2022-11-22,Japan,,,,,,,
13739,2022-11-22,Madagascar,,,,,,,
13740,2022-11-22,Philippines (the),,,,,,,
13741,2022-11-22,Mexico,,,,,,,
13742,2022-11-22,Malawi,2022-03-03,2023-03-17,,Epidemic,,1560.0,50454.0
13743,2022-11-22,Nepal,,,,,,,
13744,2022-11-22,Pakistan,,,,,,,
13745,2022-11-22,Italy,,,,,,,
13746,2022-11-22,Lao People's Democratic Republic (the),,,,,,,
13747,2022-11-22,Sri Lanka,,,,,,,
13748,2022-11-22,Myanmar,,,,,,,
13749,2022-11-22,Malaysia,,,,,,,
13750,2022-11-22,Peru,,,,,,,
13751,2022-11-22,Rwanda,,,,,,,
13752,2022-11-22,Tajikistan,,,,,,,
13753,2022-11-22,Indonesia,,,,,,,
13754,2022-11-22,"Palestine, State of",,,,,,,
13755,2022-11-22,Syrian Arab Republic,,,,,,,
13756,2022-11-22,Ireland,,,,,,,
13757,2022-11-22,Kiribati,,,,,,,
13758,2022-11-22,Oman,,,,,,,
13759,2022-11-22,Solomon Islands,,,,,,,
13760,2022-11-22,Somalia,,,,,,,
13761,2022-11-22,Iran (Islamic Republic of),,,,,,,
13762,2022-11-22,Iraq,,,,,,,
13763,2022-11-22,Israel,,,,,,,
13764,2022-11-22,Kazakhstan,,,,,,,
13765,2022-11-22,Kenya,,,,,,,
13766,2022-11-22,Kyrgyzstan,,,,,,,
13767,2022-11-22,Lebanon,,,,,,,
13768,2022-11-22,Mali,,,,,,,
13769,2022-11-22,Mozambique,,,,,,,
13770,2022-11-22,Nigeria,,,,,,,
13771,2022-11-22,Nicaragua,,,,,,,
13772,2022-11-22,New Zealand,,,,,,,
13773,2022-11-22,Panama,,,,,,,
13774,2022-11-22,Papua New Guinea,,,,,,,
13775,2022-11-22,Poland,,,,,,,
13776,2022-11-22,Korea (the Democratic People's Republic of),,,,,,,
13777,2022-11-22,Portugal,,,,,,,
13778,2022-11-22,Paraguay,,,,,,,
13779,2022-11-22,Romania,,,,,,,
13780,2022-11-22,Russian Federation (the),,,,,,,
13781,2022-11-22,Saudi Arabia,,,,,,,
13782,2022-11-22,Sudan (the),,,,,,,
13783,2022-11-22,Sierra Leone,,,,,,,
13784,2022-11-22,El Salvador,,,,,,,
13785,2022-11-22,Netherlands (the),,,,,,,
13786,2022-11-22,Morocco,,,,,,,
13787,2022-11-22,Korea (the Republic of),,,,,,,
13788,2022-11-22,Liberia,,,,,,,
13789,2022-11-22,Niger (the),,,,,,,
13790,2022-11-22,Thailand,,,,,,,
13791,2022-11-22,United States of America (the),,,,,,,
13792,2022-11-22,Viet Nam,,,,,,,
13793,2022-11-22,Congo (the Democratic Republic of the),,,,,,,
13794,2022-11-22,Turkey,,,,,,,
13795,2022-11-22,Taiwan (Province of China),,,,,,,
13796,2022-11-22,"Tanzania, United Republic of",,,,,,,
13797,2022-11-22,Vanuatu,,,,,,,
13798,2022-11-22,Yemen,,,,,,,
13799,2022-11-22,Zimbabwe,,,,,,,
13800,2022-11-22,Tuvalu,,,,,,,
13801,2022-11-22,Uruguay,,,,,,,
13802,2022-11-22,Venezuela (Bolivarian Republic of),,,,,,,
13803,2022-11-22,Northern Mariana Islands (the),,,,,,,
13804,2022-11-22,Timor-Leste,,,,,,,
13805,2022-11-22,South Sudan,,,,,,,
13806,2022-11-22,Tonga,,,,,,,
13807,2022-11-22,Uganda,2022-09-20,2023-01-11,"Jinja, Kampala, Kyegegwa, Wakiso (Adm1). Bunyangabu, Kassanda (Adm2). ",Epidemic,,55.0,142.0
13808,2022-11-22,Ukraine,,,,,,,
13809,2022-11-22,South Africa,,,,,,,
13810,2022-11-22,Serbia,,,,,,,
13811,2022-11-22,Armenia,,,,,,,
13812,2022-11-22,Benin,,,,,,,
13813,2022-11-22,Guadeloupe,,,,,,,
13814,2022-11-22,Hong Kong,,,,,,,
13815,2022-11-22,Belarus,,,,,,,
13816,2022-11-22,Anguilla,,,,,,,
13817,2022-11-22,United Arab Emirates (the),,,,,,,
13818,2022-11-22,Antigua and Barbuda,,,,,,,
13819,2022-11-22,Barbados,,,,,,,
13820,2022-11-22,Botswana,,,,,,,
13821,2022-11-22,Switzerland,,,,,,,
13822,2022-11-22,Czech Republic (the),,,,,,,
13823,2022-11-22,Djibouti,,,,,,,
13824,2022-11-22,Estonia,,,,,,,
13825,2022-11-22,Guinea-Bissau,,,,,,,
13826,2022-11-22,Comoros (the),,,,,,,
13827,2022-11-22,Cambodia,,,,,,,
13828,2022-11-22,Hungary,,,,,,,
13829,2022-11-22,Saint Lucia,,,,,,,
13830,2022-11-22,Jamaica,,,,,,,
13831,2022-11-22,Mongolia,,,,,,,
13832,2022-11-22,Macao,,,,,,,
13833,2022-11-22,Puerto Rico,,,,,,,
13834,2022-11-22,Martinique,,,,,,,
13835,2022-11-22,Mauritania,,,,,,,
13836,2022-11-22,Saint Kitts and Nevis,,,,,,,
13837,2022-11-22,French Polynesia,,,,,,,
13838,2022-11-22,Latvia,,,,,,,
13839,2022-11-22,Mauritius,,,,,,,
13840,2022-11-22,Réunion,,,,,,,
13841,2022-11-22,Jordan,,,,,,,
13842,2022-11-22,Kuwait,,,,,,,
13843,2022-11-22,Lithuania,,,,,,,
13844,2022-11-22,Marshall Islands (the),,,,,,,
13845,2022-11-22,Palau,,,,,,,
13846,2022-11-22,Qatar,,,,,,,
13847,2022-11-22,Moldova (the Republic of),,,,,,,
13848,2022-11-22,Libya,,,,,,,
13849,2022-11-22,Maldives,,,,,,,
13850,2022-11-22,Saint Vincent and the Grenadines,,,,,,,
13851,2022-11-22,Singapore,,,,,,,
13852,2022-11-22,Virgin Island (U.S.),,,,,,,
13853,2022-11-22,Tunisia,,,,,,,
13854,2022-11-22,Turks and Caicos Islands (the),,,,,,,
13855,2022-11-22,Saint Barthélemy,,,,,,,
13856,2022-11-22,Slovakia,,,,,,,
13857,2022-11-22,Chad,,,,,,,
13858,2022-11-22,Virgin Island (British),,,,,,,
13859,2022-11-22,Zambia,,,,,,,
13860,2022-11-22,Montenegro,,,,,,,
13861,2022-11-22,Saint Martin (French Part),,,,,,,
13862,2022-11-22,Sint Maarten (Dutch part),,,,,,,
13863,2022-11-22,Trinidad and Tobago,,,,,,,
13864,2022-11-22,Sweden,,,,,,,
13865,2022-11-22,Samoa,,,,,,,
13866,2022-11-22,Congo (the),,,,,,,
13867,2022-11-22,Bhutan,,,,,,,
13868,2022-11-22,Cyprus,,,,,,,
13869,2022-11-22,Denmark,,,,,,,
13870,2022-11-22,Gambia (the),,,,,,,
13871,2022-11-22,Luxembourg,,,,,,,
13872,2022-11-22,Norway,,,,,,,
13873,2022-11-22,French Guiana,,,,,,,
13874,2022-11-22,Isle of Man,,,,,,,
13875,2022-11-22,Namibia,,,,,,,
13876,2022-11-22,Lesotho,,,,,,,
13877,2022-11-22,New Caledonia,,,,,,,
13878,2022-11-22,Senegal,,,,,,,
13879,2022-11-22,Uzbekistan,,,,,,,
13880,2022-11-22,Slovenia,,,,,,,
13881,2022-11-22,Togo,,,,,,,
13882,2022-11-22,Sao Tome and Principe,,,,,,,
13883,2022-11-22,Canary Is,,,,,,,
13884,2022-11-22,Eswatini,,,,,,,
13885,2022-11-22,Finland,,,,,,,
13886,2022-11-22,Malta,,,,,,,
13887,2022-11-22,Gabon,,,,,,,
13888,2022-11-22,Equatorial Guinea,,,,,,,
13889,2022-11-22,Guam,,,,,,,
13890,2022-11-23,China,,,,,,,
13891,2022-11-23,Dominica,,,,,,,
13892,2022-11-23,Bangladesh,,,,,,,
13893,2022-11-23,Afghanistan,,,,,,,
13894,2022-11-23,Chile,,,,,,,
13895,2022-11-23,Egypt,,,,,,,
13896,2022-11-23,Australia,,,,,,,
13897,2022-11-23,Bahamas (the),,,,,,,
13898,2022-11-23,Angola,,,,,,,
13899,2022-11-23,Albania,,,,,,,
13900,2022-11-23,Côte d’Ivoire,,,,,,,
13901,2022-11-23,Colombia,,,,,,,
13902,2022-11-23,Costa Rica,,,,,,,
13903,2022-11-23,Ecuador,,,,,,,
13904,2022-11-23,Georgia,,,,,,,
13905,2022-11-23,Burkina Faso,,,,,,,
13906,2022-11-23,Brazil,,,,,,,
13907,2022-11-23,Cuba,,,,,,,
13908,2022-11-23,Argentina,,,,,,,
13909,2022-11-23,Central African Republic,,,,,,,
13910,2022-11-23,United Kingdom of Great Britain and Northern Ireland (the),,,,,,,
13911,2022-11-23,Haiti,2022-10-01,2022-11-30,,Epidemic,,511.0,2898.0
13912,2022-11-23,Burundi,,,,,,,
13913,2022-11-23,Belgium,,,,,,,
13914,2022-11-23,Bulgaria,,,,,,,
13915,2022-11-23,Bosnia and Herzegovina,,,,,,,
13916,2022-11-23,Belize,,,,,,,
13917,2022-11-23,Bolivia (Plurinational State of),,,,,,,
13918,2022-11-23,Canada,,,,,,,
13919,2022-11-23,Cameroon,,,,,,,
13920,2022-11-23,Cabo Verde,,,,,,,
13921,2022-11-23,Dominican Republic (the),,,,,,,
13922,2022-11-23,Algeria,,,,,,,
13923,2022-11-23,Spain,,,,,,,
13924,2022-11-23,France,,,,,,,
13925,2022-11-23,Micronesia (Federated States of),,,,,,,
13926,2022-11-23,Ghana,,,,,,,
13927,2022-11-23,Guinea,,,,,,,
13928,2022-11-23,Greece,,,,,,,
13929,2022-11-23,Guatemala,,,,,,,
13930,2022-11-23,Guyana,,,,,,,
13931,2022-11-23,Croatia,,,,,,,
13932,2022-11-23,Fiji,,,,,,,
13933,2022-11-23,Ethiopia,2022-09-16,2023-07-27,,Epidemic,,31.0,11146.0
13934,2022-11-23,Austria,,,,,,,
13935,2022-11-23,Germany,,,,,,,
13936,2022-11-23,Honduras,,,,,,,
13937,2022-11-23,Macedonia (the former Yugoslav Republic of),,,,,,,
13938,2022-11-23,India,,,,,,,
13939,2022-11-23,Japan,,,,,,,
13940,2022-11-23,Madagascar,,,,,,,
13941,2022-11-23,Philippines (the),,,,,,,
13942,2022-11-23,Mexico,,,,,,,
13943,2022-11-23,Malawi,2022-03-03,2023-03-17,,Epidemic,,1560.0,50454.0
13944,2022-11-23,Nepal,,,,,,,
13945,2022-11-23,Pakistan,,,,,,,
13946,2022-11-23,Italy,,,,,,,
13947,2022-11-23,Lao People's Democratic Republic (the),,,,,,,
13948,2022-11-23,Sri Lanka,,,,,,,
13949,2022-11-23,Myanmar,,,,,,,
13950,2022-11-23,Malaysia,,,,,,,
13951,2022-11-23,Peru,,,,,,,
13952,2022-11-23,Rwanda,,,,,,,
13953,2022-11-23,Tajikistan,,,,,,,
13954,2022-11-23,Indonesia,,,,,,,
13955,2022-11-23,"Palestine, State of",,,,,,,
13956,2022-11-23,Syrian Arab Republic,,,,,,,
13957,2022-11-23,Ireland,,,,,,,
13958,2022-11-23,Kiribati,,,,,,,
13959,2022-11-23,Oman,,,,,,,
13960,2022-11-23,Solomon Islands,,,,,,,
13961,2022-11-23,Somalia,,,,,,,
13962,2022-11-23,Iran (Islamic Republic of),,,,,,,
13963,2022-11-23,Iraq,,,,,,,
13964,2022-11-23,Israel,,,,,,,
13965,2022-11-23,Kazakhstan,,,,,,,
13966,2022-11-23,Kenya,,,,,,,
13967,2022-11-23,Kyrgyzstan,,,,,,,
13968,2022-11-23,Lebanon,,,,,,,
13969,2022-11-23,Mali,,,,,,,
13970,2022-11-23,Mozambique,,,,,,,
13971,2022-11-23,Nigeria,,,,,,,
13972,2022-11-23,Nicaragua,,,,,,,
13973,2022-11-23,New Zealand,,,,,,,
13974,2022-11-23,Panama,,,,,,,
13975,2022-11-23,Papua New Guinea,,,,,,,
13976,2022-11-23,Poland,,,,,,,
13977,2022-11-23,Korea (the Democratic People's Republic of),,,,,,,
13978,2022-11-23,Portugal,,,,,,,
13979,2022-11-23,Paraguay,,,,,,,
13980,2022-11-23,Romania,,,,,,,
13981,2022-11-23,Russian Federation (the),,,,,,,
13982,2022-11-23,Saudi Arabia,,,,,,,
13983,2022-11-23,Sudan (the),,,,,,,
13984,2022-11-23,Sierra Leone,,,,,,,
13985,2022-11-23,El Salvador,,,,,,,
13986,2022-11-23,Netherlands (the),,,,,,,
13987,2022-11-23,Morocco,,,,,,,
13988,2022-11-23,Korea (the Republic of),,,,,,,
13989,2022-11-23,Liberia,,,,,,,
13990,2022-11-23,Niger (the),,,,,,,
13991,2022-11-23,Thailand,,,,,,,
13992,2022-11-23,United States of America (the),,,,,,,
13993,2022-11-23,Viet Nam,,,,,,,
13994,2022-11-23,Congo (the Democratic Republic of the),,,,,,,
13995,2022-11-23,Turkey,2022-11-23,2022-11-23,"Bursa, Istanbul, Sakarya, Zonguldak (Adm1). Duzce (Adm2). ",Earthquake,50000.0,2.0,306.0
13996,2022-11-23,Taiwan (Province of China),,,,,,,
13997,2022-11-23,"Tanzania, United Republic of",,,,,,,
13998,2022-11-23,Vanuatu,,,,,,,
13999,2022-11-23,Yemen,,,,,,,
14000,2022-11-23,Zimbabwe,,,,,,,
14001,2022-11-23,Tuvalu,,,,,,,
14002,2022-11-23,Uruguay,,,,,,,
14003,2022-11-23,Venezuela (Bolivarian Republic of),,,,,,,
14004,2022-11-23,Northern Mariana Islands (the),,,,,,,
14005,2022-11-23,Timor-Leste,,,,,,,
14006,2022-11-23,South Sudan,,,,,,,
14007,2022-11-23,Tonga,,,,,,,
14008,2022-11-23,Uganda,2022-09-20,2023-01-11,"Jinja, Kampala, Kyegegwa, Wakiso (Adm1). Bunyangabu, Kassanda (Adm2). ",Epidemic,,55.0,142.0
14009,2022-11-23,Ukraine,,,,,,,
14010,2022-11-23,South Africa,,,,,,,
14011,2022-11-23,Serbia,,,,,,,
14012,2022-11-23,Armenia,,,,,,,
14013,2022-11-23,Benin,,,,,,,
14014,2022-11-23,Guadeloupe,,,,,,,
14015,2022-11-23,Hong Kong,,,,,,,
14016,2022-11-23,Belarus,,,,,,,
14017,2022-11-23,Anguilla,,,,,,,
14018,2022-11-23,United Arab Emirates (the),,,,,,,
14019,2022-11-23,Antigua and Barbuda,,,,,,,
14020,2022-11-23,Barbados,,,,,,,
14021,2022-11-23,Botswana,,,,,,,
14022,2022-11-23,Switzerland,,,,,,,
14023,2022-11-23,Czech Republic (the),,,,,,,
14024,2022-11-23,Djibouti,,,,,,,
14025,2022-11-23,Estonia,,,,,,,
14026,2022-11-23,Guinea-Bissau,,,,,,,
14027,2022-11-23,Comoros (the),,,,,,,
14028,2022-11-23,Cambodia,,,,,,,
14029,2022-11-23,Hungary,,,,,,,
14030,2022-11-23,Saint Lucia,,,,,,,
14031,2022-11-23,Jamaica,,,,,,,
14032,2022-11-23,Mongolia,,,,,,,
14033,2022-11-23,Macao,,,,,,,
14034,2022-11-23,Puerto Rico,,,,,,,
14035,2022-11-23,Martinique,,,,,,,
14036,2022-11-23,Mauritania,,,,,,,
14037,2022-11-23,Saint Kitts and Nevis,,,,,,,
14038,2022-11-23,French Polynesia,,,,,,,
14039,2022-11-23,Latvia,,,,,,,
14040,2022-11-23,Mauritius,,,,,,,
14041,2022-11-23,Réunion,,,,,,,
14042,2022-11-23,Jordan,,,,,,,
14043,2022-11-23,Kuwait,,,,,,,
14044,2022-11-23,Lithuania,,,,,,,
14045,2022-11-23,Marshall Islands (the),,,,,,,
14046,2022-11-23,Palau,,,,,,,
14047,2022-11-23,Qatar,,,,,,,
14048,2022-11-23,Moldova (the Republic of),,,,,,,
14049,2022-11-23,Libya,,,,,,,
14050,2022-11-23,Maldives,,,,,,,
14051,2022-11-23,Saint Vincent and the Grenadines,,,,,,,
14052,2022-11-23,Singapore,,,,,,,
14053,2022-11-23,Virgin Island (U.S.),,,,,,,
14054,2022-11-23,Tunisia,,,,,,,
14055,2022-11-23,Turks and Caicos Islands (the),,,,,,,
14056,2022-11-23,Saint Barthélemy,,,,,,,
14057,2022-11-23,Slovakia,,,,,,,
14058,2022-11-23,Chad,,,,,,,
14059,2022-11-23,Virgin Island (British),,,,,,,
14060,2022-11-23,Zambia,,,,,,,
14061,2022-11-23,Montenegro,,,,,,,
14062,2022-11-23,Saint Martin (French Part),,,,,,,
14063,2022-11-23,Sint Maarten (Dutch part),,,,,,,
14064,2022-11-23,Trinidad and Tobago,,,,,,,
14065,2022-11-23,Sweden,,,,,,,
14066,2022-11-23,Samoa,,,,,,,
14067,2022-11-23,Congo (the),,,,,,,
14068,2022-11-23,Bhutan,,,,,,,
14069,2022-11-23,Cyprus,,,,,,,
14070,2022-11-23,Denmark,,,,,,,
14071,2022-11-23,Gambia (the),,,,,,,
14072,2022-11-23,Luxembourg,,,,,,,
14073,2022-11-23,Norway,,,,,,,
14074,2022-11-23,French Guiana,,,,,,,
14075,2022-11-23,Isle of Man,,,,,,,
14076,2022-11-23,Namibia,,,,,,,
14077,2022-11-23,Lesotho,,,,,,,
14078,2022-11-23,New Caledonia,,,,,,,
14079,2022-11-23,Senegal,,,,,,,
14080,2022-11-23,Uzbekistan,,,,,,,
14081,2022-11-23,Slovenia,,,,,,,
14082,2022-11-23,Togo,,,,,,,
14083,2022-11-23,Sao Tome and Principe,,,,,,,
14084,2022-11-23,Canary Is,,,,,,,
14085,2022-11-23,Eswatini,,,,,,,
14086,2022-11-23,Finland,,,,,,,
14087,2022-11-23,Malta,,,,,,,
14088,2022-11-23,Gabon,,,,,,,
14089,2022-11-23,Equatorial Guinea,,,,,,,
14090,2022-11-23,Guam,,,,,,,
14091,2022-11-24,China,,,,,,,
14092,2022-11-24,Dominica,,,,,,,
14093,2022-11-24,Bangladesh,,,,,,,
14094,2022-11-24,Afghanistan,,,,,,,
14095,2022-11-24,Chile,,,,,,,
14096,2022-11-24,Egypt,,,,,,,
14097,2022-11-24,Australia,,,,,,,
14098,2022-11-24,Bahamas (the),,,,,,,
14099,2022-11-24,Angola,,,,,,,
14100,2022-11-24,Albania,,,,,,,
14101,2022-11-24,Côte d’Ivoire,,,,,,,
14102,2022-11-24,Colombia,,,,,,,
14103,2022-11-24,Costa Rica,,,,,,,
14104,2022-11-24,Ecuador,,,,,,,
14105,2022-11-24,Georgia,,,,,,,
14106,2022-11-24,Burkina Faso,,,,,,,
14107,2022-11-24,Brazil,,,,,,,
14108,2022-11-24,Cuba,,,,,,,
14109,2022-11-24,Argentina,,,,,,,
14110,2022-11-24,Central African Republic,,,,,,,
14111,2022-11-24,United Kingdom of Great Britain and Northern Ireland (the),,,,,,,
14112,2022-11-24,Haiti,2022-10-01,2022-11-30,,Epidemic,,511.0,2898.0
14113,2022-11-24,Burundi,,,,,,,
14114,2022-11-24,Belgium,,,,,,,
14115,2022-11-24,Bulgaria,,,,,,,
14116,2022-11-24,Bosnia and Herzegovina,,,,,,,
14117,2022-11-24,Belize,,,,,,,
14118,2022-11-24,Bolivia (Plurinational State of),,,,,,,
14119,2022-11-24,Canada,,,,,,,
14120,2022-11-24,Cameroon,,,,,,,
14121,2022-11-24,Cabo Verde,,,,,,,
14122,2022-11-24,Dominican Republic (the),,,,,,,
14123,2022-11-24,Algeria,,,,,,,
14124,2022-11-24,Spain,,,,,,,
14125,2022-11-24,France,,,,,,,
14126,2022-11-24,Micronesia (Federated States of),,,,,,,
14127,2022-11-24,Ghana,,,,,,,
14128,2022-11-24,Guinea,,,,,,,
14129,2022-11-24,Greece,,,,,,,
14130,2022-11-24,Guatemala,,,,,,,
14131,2022-11-24,Guyana,,,,,,,
14132,2022-11-24,Croatia,,,,,,,
14133,2022-11-24,Fiji,,,,,,,
14134,2022-11-24,Ethiopia,2022-09-16,2023-07-27,,Epidemic,,31.0,11146.0
14135,2022-11-24,Austria,,,,,,,
14136,2022-11-24,Germany,,,,,,,
14137,2022-11-24,Honduras,,,,,,,
14138,2022-11-24,Macedonia (the former Yugoslav Republic of),,,,,,,
14139,2022-11-24,India,,,,,,,
14140,2022-11-24,Japan,,,,,,,
14141,2022-11-24,Madagascar,,,,,,,
14142,2022-11-24,Philippines (the),,,,,,,
14143,2022-11-24,Mexico,,,,,,,
